age,education,education-num,marital-status,occupation,relationship,race,sex
29,Assoc-voc,11,Divorced,Adm-clerical,Own-child,White,Male
34,HS-grad,9,Separated,Transport-moving,Not-in-family,Black,Male
36,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male
37,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female
47,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male
22,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female
61,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male
57,5th-6th,3,Married-civ-spouse,Farming-fishing,Husband,White,Male
33,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male
54,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male
40,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female
40,12th,8,Married-civ-spouse,Craft-repair,Husband,White,Male
40,HS-grad,9,Never-married,Protective-serv,Not-in-family,White,Male
35,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male
32,11th,7,Never-married,Transport-moving,Own-child,White,Male
49,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male
31,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female
58,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male
26,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male
35,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male
25,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male
43,12th,8,Married-civ-spouse,Adm-clerical,Husband,Black,Male
32,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male
45,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male
48,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Black,Male
31,5th-6th,3,Never-married,Other-service,Own-child,White,Male
20,Some-college,10,Never-married,?,Own-child,White,Female
28,HS-grad,9,Never-married,Tech-support,Not-in-family,White,Male
50,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female
22,HS-grad,9,Never-married,Adm-clerical,Other-relative,Black,Male
19,Some-college,10,Never-married,Sales,Own-child,White,Female
38,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male
23,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male
24,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male
26,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Wife,White,Female
45,HS-grad,9,Divorced,Tech-support,Unmarried,White,Female
88,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female
19,11th,7,Never-married,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female
24,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male
84,5th-6th,3,Married-civ-spouse,?,Husband,White,Male
48,10th,6,Married-civ-spouse,Farming-fishing,Husband,Black,Male
46,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male
31,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male
58,HS-grad,9,Widowed,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Male
35,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male
36,HS-grad,9,Never-married,Craft-repair,Own-child,Black,Male
36,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male
47,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male
57,9th,5,Widowed,Other-service,Unmarried,Black,Male
30,Some-college,10,Married-spouse-absent,Exec-managerial,Unmarried,White,Female
30,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male
19,12th,8,Married-civ-spouse,?,Other-relative,White,Female
30,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male
23,Some-college,10,Never-married,Protective-serv,Own-child,White,Male
41,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male
52,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male
27,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Male
59,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male
21,HS-grad,9,Never-married,Sales,Own-child,White,Female
60,HS-grad,9,Widowed,Machine-op-inspct,Not-in-family,White,Female
69,Prof-school,15,Married-civ-spouse,Adm-clerical,Husband,White,Male
24,HS-grad,9,Never-married,Sales,Own-child,White,Male
19,HS-grad,9,Never-married,Sales,Own-child,Black,Male
60,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male
64,Some-college,10,Widowed,Tech-support,Not-in-family,White,Female
39,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male
51,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male
51,10th,6,Divorced,Craft-repair,Not-in-family,Black,Female
25,Some-college,10,Divorced,Tech-support,Not-in-family,White,Female
17,10th,6,Never-married,?,Own-child,White,Female
37,Some-college,10,Divorced,Tech-support,Unmarried,White,Female
74,HS-grad,9,Widowed,Farming-fishing,Not-in-family,White,Female
26,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male
23,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Male
57,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male
20,11th,7,Never-married,Transport-moving,Own-child,White,Male
37,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male
46,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male
39,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Female
40,HS-grad,9,Widowed,Machine-op-inspct,Own-child,White,Female
50,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male
25,Preschool,1,Never-married,Farming-fishing,Not-in-family,White,Male
44,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male
41,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male
30,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male
38,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Husband,White,Male
54,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male
40,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Black,Female
37,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male
46,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male
38,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Male
20,Some-college,10,Never-married,Exec-managerial,Own-child,White,Female
71,Assoc-acdm,12,Married-civ-spouse,?,Husband,White,Male
35,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male
62,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male
34,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female
56,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male
30,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male
17,11th,7,Never-married,Adm-clerical,Own-child,White,Female
18,11th,7,Never-married,Other-service,Own-child,White,Female
35,11th,7,Married-civ-spouse,Farming-fishing,Husband,White,Male
21,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Black,Male
46,HS-grad,9,Divorced,Craft-repair,Own-child,White,Male
33,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male
27,Some-college,10,Never-married,Sales,Not-in-family,White,Female
36,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male
42,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male
35,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male
25,Bachelors,13,Separated,Exec-managerial,Not-in-family,White,Male
47,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male
44,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male
51,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male
53,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male
47,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male
20,11th,7,Never-married,Handlers-cleaners,Own-child,Black,Male
32,Some-college,10,Separated,Machine-op-inspct,Unmarried,Black,Female
28,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male
58,5th-6th,3,Married-civ-spouse,?,Husband,White,Male
52,HS-grad,9,Divorced,Sales,Not-in-family,White,Female
35,Masters,14,Separated,Prof-specialty,Not-in-family,White,Male
30,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male
33,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female
56,Bachelors,13,Separated,Prof-specialty,Not-in-family,White,Female
21,Some-college,10,Never-married,Other-service,Own-child,White,Female
56,Some-college,10,Never-married,?,Not-in-family,Black,Female
56,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male
45,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male
20,Some-college,10,Never-married,Exec-managerial,Own-child,White,Female
62,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male
24,Bachelors,13,Never-married,Sales,Not-in-family,White,Female
52,Bachelors,13,Separated,Adm-clerical,Unmarried,Black,Female
23,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male
36,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male
40,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male
30,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male
41,9th,5,Married-civ-spouse,Transport-moving,Husband,White,Male
59,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male
27,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male
19,Some-college,10,Never-married,?,Own-child,White,Male
41,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male
27,Bachelors,13,Never-married,Handlers-cleaners,Unmarried,White,Male
50,HS-grad,9,Widowed,Machine-op-inspct,Unmarried,White,Female
29,5th-6th,3,Never-married,Other-service,Own-child,White,Female
38,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male
30,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male
48,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male
39,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,Black,Male
40,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male
27,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male
59,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male
31,HS-grad,9,Divorced,?,Unmarried,Black,Female
34,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male
47,Prof-school,15,Never-married,Other-service,Not-in-family,White,Male
64,1st-4th,2,Married-civ-spouse,Sales,Husband,White,Male
29,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male
38,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male
42,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male
49,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male
53,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male
35,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male
70,Bachelors,13,Married-civ-spouse,?,Husband,Asian-Pac-Islander,Male
38,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male
36,Bachelors,13,Divorced,Sales,Other-relative,Asian-Pac-Islander,Female
34,Bachelors,13,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male
24,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male
23,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female
21,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female
47,Some-college,10,Widowed,Adm-clerical,Unmarried,White,Female
59,7th-8th,4,Never-married,Farming-fishing,Unmarried,White,Male
33,Assoc-acdm,12,Divorced,Exec-managerial,Unmarried,White,Male
63,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male
18,HS-grad,9,Never-married,Other-service,Own-child,White,Male
32,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female
33,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male
19,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,White,Male
27,HS-grad,9,Never-married,Prof-specialty,Own-child,White,Male
40,Some-college,10,Divorced,Transport-moving,Not-in-family,White,Male
38,Assoc-acdm,12,Married-civ-spouse,Transport-moving,Husband,White,Male
20,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male
35,HS-grad,9,Separated,Transport-moving,Not-in-family,White,Male
22,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female
40,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male
34,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male
23,10th,6,Never-married,Handlers-cleaners,Not-in-family,White,Male
26,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male
53,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male
34,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male
39,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male
25,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male
18,11th,7,Never-married,Sales,Own-child,White,Male
65,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male
49,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female
64,10th,6,Married-civ-spouse,Other-service,Husband,Black,Male
68,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male
56,Some-college,10,Divorced,Other-service,Not-in-family,White,Female
68,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Female
35,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male
50,HS-grad,9,Never-married,Adm-clerical,Unmarried,Black,Female
45,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female
43,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male
39,Some-college,10,Separated,Adm-clerical,Unmarried,Black,Female
37,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male
45,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male
20,Some-college,10,Never-married,?,Own-child,White,Female
36,Assoc-acdm,12,Never-married,Tech-support,Unmarried,White,Female
26,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female
36,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female
47,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male
34,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Black,Male
53,Some-college,10,Widowed,Sales,Unmarried,White,Female
32,Bachelors,13,Divorced,Machine-op-inspct,Not-in-family,White,Female
44,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,White,Male
25,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,White,Male
35,5th-6th,3,Never-married,Farming-fishing,Unmarried,White,Male
34,Assoc-acdm,12,Divorced,Prof-specialty,Not-in-family,White,Female
42,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male
47,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female
23,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male
56,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female
50,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male
38,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male
46,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male
47,Assoc-acdm,12,Separated,Adm-clerical,Unmarried,White,Female
38,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male
42,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male
48,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male
27,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female
40,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female
53,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,White,Female
75,Assoc-voc,11,Widowed,Exec-managerial,Not-in-family,White,Female
39,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male
46,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,White,Female
51,HS-grad,9,Widowed,Machine-op-inspct,Not-in-family,Black,Female
34,HS-grad,9,Divorced,Other-service,Own-child,White,Male
23,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male
32,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,Male
45,Some-college,10,Never-married,Sales,Not-in-family,White,Male
21,Some-college,10,Never-married,Other-service,Own-child,White,Male
36,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male
40,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male
20,10th,6,Divorced,?,Not-in-family,White,Female
68,9th,5,Divorced,Farming-fishing,Not-in-family,Black,Male
40,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male
20,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female
48,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female
27,Bachelors,13,Never-married,Sales,Not-in-family,White,Male
57,Assoc-voc,11,Never-married,Tech-support,Not-in-family,White,Male
54,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male
47,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female
30,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male
17,11th,7,Never-married,?,Own-child,White,Male
35,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Other,Male
56,12th,8,Never-married,Handlers-cleaners,Not-in-family,White,Male
20,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male
38,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male
19,Some-college,10,Never-married,Sales,Own-child,White,Female
24,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male
31,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male
44,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male
21,Some-college,10,Never-married,Sales,Own-child,Black,Female
41,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male
18,11th,7,Never-married,Other-service,Own-child,White,Female
23,9th,5,Never-married,Transport-moving,Own-child,White,Male
37,Some-college,10,Married-civ-spouse,Other-service,Husband,Amer-Indian-Eskimo,Male
46,Assoc-voc,11,Divorced,?,Unmarried,White,Male
43,Bachelors,13,Divorced,Sales,Unmarried,White,Male
31,1st-4th,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male
40,Some-college,10,Divorced,Transport-moving,Unmarried,White,Male
27,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Female
64,Some-college,10,Never-married,Transport-moving,Unmarried,White,Male
31,Assoc-voc,11,Never-married,Prof-specialty,Own-child,White,Male
48,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Black,Male
37,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male
28,Some-college,10,Divorced,Tech-support,Not-in-family,White,Male
42,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male
60,7th-8th,4,Married-civ-spouse,Sales,Husband,White,Male
17,11th,7,Never-married,Other-service,Own-child,White,Female
21,Some-college,10,Never-married,?,Own-child,White,Female
46,10th,6,Divorced,Adm-clerical,Own-child,Black,Male
18,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female
